title_id,title,genre,length,subscribers,rating,views,likes,status,daily_pass
473,Trash Bird,COMEDY,174,97046,9.54,13155074,1048178,COMPLETED,FALSE
472,How to Love,SLICE_OF_LIFE,100,116824,9.51,10966146,656974,COMPLETED,FALSE
471,MOONBEARD,COMEDY,147,59393,9.26,7900502,399240,COMPLETED,FALSE
470,All That We Hope to Be,SLICE_OF_LIFE,176,56853,9.53,2214087,193860,COMPLETED,FALSE
469,The Gentleman’s Armchair,COMEDY,142,54984,8.9,6027979,288976,COMPLETED,FALSE
468,UndeadEd,SUPERNATURAL,120,125779,9.69,26432024,1138848,COMPLETED,FALSE
467,The Red Book,HORROR,26,233753,8.87,15360075,442224,COMPLETED,FALSE
466,Cyberbunk,SF,194,45784,8.65,3002161,143566,COMPLETED,FALSE
437,1111 Animals,COMEDY,110,48359,8.89,6861221,255994,COMPLETED,FALSE
436,Under the Aegis,FANTASY,93,88985,9.76,10849292,549267,COMPLETED,FALSE
428,Tickle Town,COMEDY,180,15924,6.58,2705774,114835,COMPLETED,FALSE
426,MercWorks,SLICE_OF_LIFE,150,55165,9.13,8853506,510023,COMPLETED,FALSE
425,Hooky,FANTASY,21,847339,9.8,99049937,9304453,COMPLETED,TRUE
421,Where Tangents Meet,ROMANCE,8,1198152,9.73,92281800,2863988,COMPLETED,TRUE
418,Nicholalala,SLICE_OF_LIFE,155,19147,8.99,2951213,184737,COMPLETED,FALSE
405,Newman,FANTASY,271,194833,9.73,42570565,2633318,COMPLETED,FALSE
403,All That You Are,DRAMA,63,46311,9.22,1605218,98389,COMPLETED,FALSE
402,Just Ask Yuli,SLICE_OF_LIFE,25,14727,7.67,567429,29013,COMPLETED,FALSE
401,Average Adventures of an Average Girl,SLICE_OF_LIFE,170,72750,9.28,9424283,584444,COMPLETED,FALSE
400,Space Boy,SF,307,429254,9.84,73627085,6791911,ONGOING,FALSE
399,ShootAround,DRAMA,143,162740,9.68,25193742,1692815,COMPLETED,FALSE
397,Roar Street Journal,SLICE_OF_LIFE,309,57677,9.65,10537153,1018544,COMPLETED,FALSE
396,Catharsis,FANTASY,183,629312,9.56,60114222,3203777,COMPLETED,FALSE
395,The DaneMen,COMEDY,271,40580,9.07,8493660,458009,COMPLETED,FALSE
391,2015: Space Series,SF,14,57855,9.27,1113896,64830,COMPLETED,FALSE
390,The Life of the Three Bears,SLICE_OF_LIFE,51,18009,8.87,844573,52628,COMPLETED,FALSE
388,Friday: Forbidden Tales,THRILLER,97,170098,9.17,12526386,488912,COMPLETED,FALSE
387,Snailogy,SLICE_OF_LIFE,123,350454,9.44,33773206,2538038,COMPLETED,FALSE
386,RANDOMPHILIA,COMEDY,314,81260,9.41,18012422,1076309,COMPLETED,FALSE
380,3-Second Strip,COMEDY,503,61326,8.52,16038514,805559,COMPLETED,FALSE
372,Wind Breaker,SPORTS,378,1383717,9.91,281045611,15096176,HIATUS,FALSE
371,Dr. Frost,MYSTERY,194,392818,9.8,37652809,2838124,ONGOING,FALSE
370,Duty After School,SF,11,126914,9.67,6048971,434794,COMPLETED,TRUE
369,Aura from Another Planet,COMEDY,100,51501,9.24,4721158,271467,COMPLETED,FALSE
368,Guardians of the Video Game,SF,266,58747,9.12,6255172,457020,ONGOING,FALSE
365,Midnight Rhapsody : Season 2,SLICE_OF_LIFE,81,19559,8.84,2074521,100348,COMPLETED,FALSE
364,DEEP,THRILLER,45,120093,9.13,4975166,213257,COMPLETED,FALSE
363,Witch Hunt,SUPERNATURAL,9,264640,9.5,19922947,969010,COMPLETED,TRUE
362,HAPI BUNI,COMEDY,280,177812,9.52,45978560,2698214,COMPLETED,FALSE
358,Lars,SLICE_OF_LIFE,234,46119,8.53,8452330,304089,COMPLETED,FALSE
355,Cluster Fudge,SLICE_OF_LIFE,228,27599,8.55,5020609,240136,COMPLETED,FALSE
353,Epic V,COMEDY,27,5910,5.78,549710,19387,COMPLETED,FALSE
352,Safely Endangered,COMEDY,765,1054107,9.56,373825746,21358197,ONGOING,FALSE
350,Subtle Disaster,DRAMA,45,47771,9.39,3366284,187758,COMPLETED,FALSE
349,For the Sake of Sita,ROMANCE,14,253432,9.53,8790862,335472,COMPLETED,FALSE
344,Winter Woods,DRAMA,18,739090,9.81,69766636,3696786,COMPLETED,TRUE
302,Smile Brush: My Old Pictures,SLICE_OF_LIFE,55,78852,9.69,5640158,342100,COMPLETED,FALSE
295,The Vault of Horror: A Collection of Nightmares,HORROR,23,217062,8.94,8426389,303602,COMPLETED,FALSE
294,A Bittersweet Life,SLICE_OF_LIFE,161,90603,9.32,6510720,427289,COMPLETED,FALSE
293,DEAD DAYS,HORROR,62,213670,9.67,15223050,564524,COMPLETED,FALSE
283,Kids Are All Right,DRAMA,56,88566,9.75,5678774,383800,COMPLETED,FALSE
282,Jingle Jungle,SLICE_OF_LIFE,101,13133,8.81,919660,50239,COMPLETED,FALSE
281,SHADOW,SUPER_HERO,12,180733,9.42,3693485,183864,COMPLETED,FALSE
279,New Life Project,COMEDY,53,15422,8.39,1741685,72615,COMPLETED,FALSE
269,The Sound of Your Heart,COMEDY,526,142591,9.56,30013208,2175183,COMPLETED,FALSE
220,Library Ghost,COMEDY,75,69526,8.77,7533544,264919,COMPLETED,FALSE
199,Bluechair,SLICE_OF_LIFE,1001,1345774,9.72,507958465,40478786,ONGOING,FALSE
185,Hellper,FANTASY,189,175194,9.74,22724501,1043187,COMPLETED,FALSE
184,My Kitty and Old Dog,SLICE_OF_LIFE,213,107330,9.66,15888114,920176,COMPLETED,FALSE
116,Midnight Rhapsody,SLICE_OF_LIFE,38,27649,9.15,2781017,118234,COMPLETED,FALSE
101,Flow,FANTASY,11,711361,9.76,64791013,2900154,COMPLETED,TRUE
100,New Normal: Class 8,DRAMA,328,233186,9.52,40763273,2805901,COMPLETED,FALSE
99,Cheese in the Trap,DRAMA,16,1050280,9.71,152392354,9097778,COMPLETED,TRUE
98,I Don't Want This Kind of Hero,SUPER_HERO,9,364862,9.74,39503199,3135680,COMPLETED,TRUE
97,ORANGE MARMALADE,ROMANCE,7,1007953,9.67,126585975,4867026,COMPLETED,TRUE
96,The Stories of Those Around Me,ROMANCE,60,249141,9.66,16776453,875205,COMPLETED,FALSE
95,Tower of God,FANTASY,529,3086895,9.86,966744218,48509713,ONGOING,FALSE
94,Smile Brush,SLICE_OF_LIFE,36,116613,9.58,8152738,413027,COMPLETED,FALSE
93,Girls of the Wild's,ACTION,15,842950,9.57,170347200,7259499,COMPLETED,TRUE
92,SIDEKICKS,SUPER_HERO,131,206841,9.39,18296855,748260,COMPLETED,FALSE
91,God of Bath,COMEDY,7,122088,9.51,5517107,292187,COMPLETED,TRUE
90,Magical 12th Graders,SUPER_HERO,143,151280,9.32,11524551,559414,COMPLETED,FALSE
89,LESSA,ACTION,58,212617,9.73,11572209,556175,COMPLETED,FALSE
88,The Gamer,ACTION,399,1995725,9.61,419982284,18394018,ONGOING,FALSE
87,Noblesse,ACTION,50,1786201,9.77,423452923,20299422,COMPLETED,TRUE
86,Penguin Loves Mev,SLICE_OF_LIFE,341,32673,9.32,5331624,326882,COMPLETED,FALSE
85,FAMILY MAN,DRAMA,42,37506,9.72,2534469,130564,COMPLETED,FALSE
84,Trump,FANTASY,353,352701,9.54,26347869,1685510,ONGOING,FALSE
83,Kubera,FANTASY,514,236316,9.7,49777478,3584199,ONGOING,FALSE
82,About Death,DRAMA,6,133913,9.83,6150602,371848,COMPLETED,TRUE
81,Gepetto,SF,161,166899,9.78,14565235,704636,COMPLETED,FALSE
80,The Cliff,THRILLER,9,73644,9.33,2186914,108823,COMPLETED,FALSE
79,unTouchable,ROMANCE,16,1273182,9.69,171435735,6022709,COMPLETED,TRUE
78,UnderPrin,SUPERNATURAL,326,593964,9.27,62060258,2730919,COMPLETED,FALSE
77,Annarasumanara,DRAMA,8,291075,9.74,11986742,789976,COMPLETED,TRUE
76,Aisopos,DRAMA,130,57745,9.73,5521967,276661,COMPLETED,FALSE
75,Distant Sky,HORROR,111,383868,9.58,21314004,1345487,ONGOING,FALSE
74,Salty Studio,ROMANCE,66,324754,9.69,21245453,1047700,COMPLETED,FALSE
73,THE GIRL FROM CLASS,DRAMA,28,116096,9.46,6629733,351018,COMPLETED,FALSE
72,SOUL CARTEL,FANTASY,30,231155,9.7,31001843,1326630,COMPLETED,TRUE
71,10th Dimension Boys,COMEDY,119,92897,9.34,27882848,798620,COMPLETED,FALSE
70,Magician,FANTASY,525,189154,9.68,39360044,2348041,COMPLETED,FALSE
68,Tales of the Unusual,HORROR,356,754300,9.65,145298693,8764625,ONGOING,FALSE
67,Knight Run,SF,170,91519,9.31,4604684,162175,COMPLETED,FALSE
66,The God of High School,ACTION,536,2562365,9.7,705751221,27056659,ONGOING,FALSE
65,HIVE,THRILLER,17,456803,9.66,66244294,2831018,COMPLETED,TRUE
64,DICE,FANTASY,17,1285501,9.29,198446631,10251308,COMPLETED,TRUE
